Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area_encoded,Item_encoded
Argentina,Wheat,1999,23028,591,62831.39,17.15,3,6
Argentina,Wheat,1999,23028,591,62831.39,17.71,3,6
Argentina,Cassava,2000,100000,591,63265.78,16.98,3,0
Argentina,Cassava,2000,100000,591,63265.78,17.66,3,0
Argentina,Maize,2000,54329,591,63265.78,16.98,3,1
Argentina,Maize,2000,54329,591,63265.78,17.66,3,1
Argentina,Potatoes,2000,277566,591,63265.78,16.98,3,2
Argentina,Potatoes,2000,277566,591,63265.78,17.66,3,2
Argentina,Sorghum,2000,46477,591,63265.78,16.98,3,3
Argentina,Sorghum,2000,46477,591,63265.78,17.66,3,3
Argentina,Soybeans,2000,23312,591,63265.78,16.98,3,4
Argentina,Soybeans,2000,23312,591,63265.78,17.66,3,4
Argentina,Sweet potatoes,2000,151462,591,63265.78,16.98,3,5
Argentina,Sweet potatoes,2000,151462,591,63265.78,17.66,3,5
Argentina,Wheat,2000,24873,591,63265.78,16.98,3,6
Argentina,Wheat,2000,24873,591,63265.78,17.66,3,6
Argentina,Cassava,2001,100000,591,63700.17,17.71,3,0
Argentina,Cassava,2001,100000,591,63700.17,18.42,3,0
Argentina,Maize,2001,54553,591,63700.17,17.71,3,1
Argentina,Maize,2001,54553,591,63700.17,18.42,3,1
Argentina,Potatoes,2001,283768,591,63700.17,17.71,3,2
Argentina,Potatoes,2001,283768,591,63700.17,18.42,3,2
Argentina,Sorghum,2001,47429,591,63700.17,17.71,3,3
Argentina,Sorghum,2001,47429,591,63700.17,18.42,3,3
Argentina,Soybeans,2001,25846,591,63700.17,17.71,3,4
Argentina,Soybeans,2001,25846,591,63700.17,18.42,3,4
Argentina,Sweet potatoes,2001,155212,591,63700.17,17.71,3,5
Argentina,Sweet potatoes,2001,155212,591,63700.17,18.42,3,5
Argentina,Wheat,2001,24934,591,63700.17,17.71,3,6
Argentina,Wheat,2001,24934,591,63700.17,18.42,3,6
Argentina,Cassava,2002,100000,591,64134.56,17.58,3,0
Argentina,Cassava,2002,100000,591,64134.56,18.07,3,0
Argentina,Maize,2002,60791,591,64134.56,17.58,3,1
Argentina,Maize,2002,60791,591,64134.56,18.07,3,1
Argentina,Potatoes,2002,251347,591,64134.56,17.58,3,2
Argentina,Potatoes,2002,251347,591,64134.56,18.07,3,2
Argentina,Sorghum,2002,52691,591,64134.56,17.58,3,3
Argentina,Sorghum,2002,52691,591,64134.56,18.07,3,3
Argentina,Soybeans,2002,26304,591,64134.56,17.58,3,4
Argentina,Soybeans,2002,26304,591,64134.56,18.07,3,4
Argentina,Sweet potatoes,2002,155890,591,64134.56,17.58,3,5
Argentina,Sweet potatoes,2002,155890,591,64134.56,18.07,3,5
Argentina,Wheat,2002,22398,591,64134.56,17.58,3,6
Argentina,Wheat,2002,22398,591,64134.56,18.07,3,6
Argentina,Cassava,2004,100000,591,65003.34,17.67,3,0
Argentina,Cassava,2004,100000,591,65003.34,18.11,3,0
Argentina,Maize,2004,63931,591,65003.34,17.67,3,1
Argentina,Maize,2004,63931,591,65003.34,18.11,3,1
Argentina,Potatoes,2004,288717,591,65003.34,17.67,3,2
Argentina,Potatoes,2004,288717,591,65003.34,18.11,3,2
Argentina,Sorghum,2004,45531,591,65003.34,17.67,3,3
Argentina,Sorghum,2004,45531,591,65003.34,18.11,3,3
Argentina,Soybeans,2004,22075,591,65003.34,17.67,3,4
Argentina,Soybeans,2004,22075,591,65003.34,18.11,3,4
Argentina,Sweet potatoes,2004,154867,591,65003.34,17.67,3,5
Argentina,Sweet potatoes,2004,154867,591,65003.34,18.11,3,5
Argentina,Wheat,2004,25441,591,65003.34,17.67,3,6
Argentina,Wheat,2004,25441,591,65003.34,18.11,3,6
Argentina,Cassava,2005,100000,591,65437.73,17.32,3,0
Argentina,Cassava,2005,100000,591,65437.73,17.83,3,0
Argentina,Maize,2005,73587,591,65437.73,17.32,3,1
Argentina,Maize,2005,73587,591,65437.73,17.83,3,1
Argentina,Potatoes,2005,283917,591,65437.73,17.32,3,2
Argentina,Potatoes,2005,283917,591,65437.73,17.83,3,2
Argentina,Sorghum,2005,51872,591,65437.73,17.32,3,3
Argentina,Sorghum,2005,51872,591,65437.73,17.83,3,3
Argentina,Soybeans,2005,27287,591,65437.73,17.32,3,4
Argentina,Soybeans,2005,27287,591,65437.73,17.83,3,4
Argentina,Sweet potatoes,2005,154472,591,65437.73,17.32,3,5
Argentina,Sweet potatoes,2005,154472,591,65437.73,17.83,3,5
Argentina,Wheat,2005,26356,591,65437.73,17.32,3,6
Argentina,Wheat,2005,26356,591,65437.73,17.83,3,6
Argentina,Cassava,2006,100000,591,65872.12,18.1,3,0
Argentina,Cassava,2006,100000,591,65872.12,18.35,3,0
Argentina,Maize,2006,59030,591,65872.12,18.1,3,1
Argentina,Maize,2006,59030,591,65872.12,18.35,3,1
Argentina,Potatoes,2006,285828,591,65872.12,18.1,3,2
Argentina,Potatoes,2006,285828,591,65872.12,18.35,3,2
Argentina,Sorghum,2006,46778,591,65872.12,18.1,3,3
Argentina,Sorghum,2006,46778,591,65872.12,18.35,3,3
Argentina,Soybeans,2006,26793,591,65872.12,18.1,3,4
Argentina,Soybeans,2006,26793,591,65872.12,18.35,3,4
Argentina,Sweet potatoes,2006,143478,591,65872.12,18.1,3,5
Argentina,Sweet potatoes,2006,143478,591,65872.12,18.35,3,5
Argentina,Wheat,2006,25302,591,65872.12,18.1,3,6
Argentina,Wheat,2006,25302,591,65872.12,18.35,3,6
Argentina,Cassava,2007,100000,591,81582.64,16.71,3,0
Argentina,Cassava,2007,100000,591,81582.64,17.14,3,0
Argentina,Maize,2007,76655,591,81582.64,16.71,3,1
Argentina,Maize,2007,76655,591,81582.64,17.14,3,1
Argentina,Potatoes,2007,286765,591,81582.64,16.71,3,2
Argentina,Potatoes,2007,286765,591,81582.64,17.14,3,2
Argentina,Sorghum,2007,47021,591,81582.64,16.71,3,3
Argentina,Sorghum,2007,47021,591,81582.64,17.14,3,3
Argentina,Soybeans,2007,29712,591,81582.64,16.71,3,4
Argentina,Soybeans,2007,29712,591,81582.64,17.14,3,4
Argentina,Sweet potatoes,2007,141667,591,81582.64,16.71,3,5
Argentina,Sweet potatoes,2007,141667,591,81582.64,17.14,3,5
Argentina,Wheat,2007,26234,591,81582.64,16.71,3,6
Argentina,Wheat,2007,26234,591,81582.64,17.14,3,6
Argentina,Cassava,2008,100000,591,87149.01,17.71,3,0
Argentina,Cassava,2008,100000,591,87149.01,18.39,3,0
Argentina,Maize,2008,64525,591,87149.01,17.71,3,1
Argentina,Maize,2008,64525,591,87149.01,18.39,3,1
Argentina,Potatoes,2008,279412,591,87149.01,17.71,3,2
Argentina,Potatoes,2008,279412,591,87149.01,18.39,3,2
Argentina,Sorghum,2008,47474,591,87149.01,17.71,3,3
Argentina,Sorghum,2008,47474,591,87149.01,18.39,3,3
Argentina,Soybeans,2008,28216,591,87149.01,17.71,3,4
Argentina,Soybeans,2008,28216,591,87149.01,18.39,3,4
Argentina,Sweet potatoes,2008,145105,591,87149.01,17.71,3,5
Argentina,Sweet potatoes,2008,145105,591,87149.01,18.39,3,5
Argentina,Wheat,2008,28271,591,87149.01,17.71,3,6
Argentina,Wheat,2008,28271,591,87149.01,18.39,3,6
Argentina,Cassava,2009,101695,591,61586.56,18.16,3,0
Argentina,Cassava,2009,101695,591,61586.56,18.09,3,0
Argentina,Maize,2009,55760,591,61586.56,18.16,3,1
Argentina,Maize,2009,55760,591,61586.56,18.09,3,1
Argentina,Potatoes,2009,284439,591,61586.56,18.16,3,2
Argentina,Potatoes,2009,284439,591,61586.56,18.09,3,2
Argentina,Sorghum,2009,38752,591,61586.56,18.16,3,3
Argentina,Sorghum,2009,38752,591,61586.56,18.09,3,3
Argentina,Soybeans,2009,18480,591,61586.56,18.16,3,4
Argentina,Soybeans,2009,18480,591,61586.56,18.09,3,4
Argentina,Sweet potatoes,2009,151208,591,61586.56,18.16,3,5
Argentina,Sweet potatoes,2009,151208,591,61586.56,18.09,3,5
Argentina,Wheat,2009,19628,591,61586.56,18.16,3,6
Argentina,Wheat,2009,19628,591,61586.56,18.09,3,6
Argentina,Cassava,2010,101000,591,105915.04,17.33,3,0
Argentina,Cassava,2010,101000,591,105915.04,17.84,3,0
Argentina,Maize,2010,78040,591,105915.04,17.33,3,1
Argentina,Maize,2010,78040,591,105915.04,17.84,3,1
Argentina,Potatoes,2010,289849,591,105915.04,17.33,3,2
Argentina,Potatoes,2010,289849,591,105915.04,17.84,3,2
Argentina,Sorghum,2010,48163,591,105915.04,17.33,3,3
Argentina,Sorghum,2010,48163,591,105915.04,17.84,3,3
Argentina,Soybeans,2010,29053,591,105915.04,17.33,3,4
Argentina,Soybeans,2010,29053,591,105915.04,17.84,3,4
Argentina,Sweet potatoes,2010,149382,591,105915.04,17.33,3,5
Argentina,Sweet potatoes,2010,149382,591,105915.04,17.84,3,5
Argentina,Wheat,2010,27113,591,105915.04,17.33,3,6
Argentina,Wheat,2010,27113,591,105915.04,17.84,3,6
Argentina,Cassava,2011,100000,591,100424.62,17.58,3,0
Argentina,Cassava,2011,100000,591,100424.62,17.93,3,0
Argentina,Maize,2011,63503,591,100424.62,17.58,3,1
Argentina,Maize,2011,63503,591,100424.62,17.93,3,1
Argentina,Potatoes,2011,286657,591,100424.62,17.58,3,2
Argentina,Potatoes,2011,286657,591,100424.62,17.93,3,2
Argentina,Sorghum,2011,44029,591,100424.62,17.58,3,3
Argentina,Sorghum,2011,44029,591,100424.62,17.93,3,3
Argentina,Soybeans,2011,26053,591,100424.62,17.58,3,4
Argentina,Soybeans,2011,26053,591,100424.62,17.93,3,4
Argentina,Sweet potatoes,2011,148754,591,100424.62,17.58,3,5
Argentina,Sweet potatoes,2011,148754,591,100424.62,17.93,3,5
Argentina,Wheat,2011,35063,591,100424.62,17.58,3,6
Argentina,Wheat,2011,35063,591,100424.62,17.93,3,6
Argentina,Cassava,2012,100000,591,136185.08,18.18,3,0
Argentina,Cassava,2012,100000,591,136185.08,18.43,3,0
Argentina,Maize,2012,57346,591,136185.08,18.18,3,1
Argentina,Maize,2012,57346,591,136185.08,18.43,3,1
Argentina,Potatoes,2012,287821,591,136185.08,18.18,3,2
Argentina,Potatoes,2012,287821,591,136185.08,18.43,3,2
Argentina,Sorghum,2012,46534,591,136185.08,18.18,3,3
Argentina,Sorghum,2012,46534,591,136185.08,18.43,3,3
Argentina,Soybeans,2012,22814,591,136185.08,18.18,3,4
Argentina,Soybeans,2012,22814,591,136185.08,18.43,3,4
Argentina,Sweet potatoes,2012,148126,591,136185.08,18.18,3,5
Argentina,Sweet potatoes,2012,148126,591,136185.08,18.43,3,5
Argentina,Wheat,2012,32199,591,136185.08,18.18,3,6
Argentina,Wheat,2012,32199,591,136185.08,18.43,3,6
Argentina,Cassava,2013,99459,591,171945.54,16.45,3,0
Argentina,Cassava,2013,99459,591,171945.54,16.88,3,0
Argentina,Maize,2013,66037,591,171945.54,16.45,3,1
Argentina,Maize,2013,66037,591,171945.54,16.88,3,1
Argentina,Potatoes,2013,288984,591,171945.54,16.45,3,2
Argentina,Potatoes,2013,288984,591,171945.54,16.88,3,2
Argentina,Sorghum,2013,40852,591,171945.54,16.45,3,3
Argentina,Sorghum,2013,40852,591,171945.54,16.88,3,3
Argentina,Soybeans,2013,25391,591,171945.54,16.45,3,4
Argentina,Soybeans,2013,25391,591,171945.54,16.88,3,4
Argentina,Sweet potatoes,2013,147498,591,171945.54,16.45,3,5
Argentina,Sweet potatoes,2013,147498,591,171945.54,16.88,3,5
Argentina,Wheat,2013,26581,591,171945.54,16.45,3,6
Argentina,Wheat,2013,26581,591,171945.54,16.88,3,6
Armenia,Maize,1992,32344,562,8,7.44,4,1
Armenia,Potatoes,1992,111301,562,8,7.44,4,2
Armenia,Wheat,1992,21600,562,8,7.44,4,6
Armenia,Maize,1993,32261,562,8,7.69,4,1
Armenia,Potatoes,1993,134416,562,8,7.69,4,2
Armenia,Wheat,1993,22257,562,8,7.69,4,6
Armenia,Maize,1994,32667,562,23,8.84,4,1
Armenia,Potatoes,1994,131195,562,23,8.84,4,2
Armenia,Wheat,1994,17842,562,23,8.84,4,6
Armenia,Maize,1995,18261,562,23.9,9.76,4,1
Armenia,Potatoes,1995,131196,562,23.9,9.76,4,2
Armenia,Wheat,1995,25480,562,23.9,9.76,4,6
Armenia,Maize,1996,22239,562,32,9.55,4,1
Armenia,Potatoes,1996,129626,562,32,9.55,4,2
Armenia,Wheat,1996,23569,562,32,9.55,4,6
Armenia,Maize,1997,45548,562,41.46,9.1,4,1
Armenia,Potatoes,1997,109362,562,41.46,9.1,4,2
Armenia,Wheat,1997,17009,562,41.46,9.1,4,6
Armenia,Maize,1998,26082,562,50.92,10.28,4,1
Armenia,Potatoes,1998,134409,562,50.92,10.28,4,2
Armenia,Wheat,1998,20651,562,50.92,10.28,4,6
Armenia,Maize,1999,40303,562,60.38,10.11,4,1
Armenia,Potatoes,1999,130618,562,60.38,10.11,4,2
Armenia,Wheat,1999,19466,562,60.38,10.11,4,6
Armenia,Maize,2000,23178,562,69.85,9.68,4,1
Armenia,Potatoes,2000,87349,562,69.85,9.68,4,2
Armenia,Wheat,2000,16679,562,69.85,9.68,4,6
Armenia,Maize,2001,37913,562,79.31,10.18,4,1
Armenia,Potatoes,2001,114619,562,79.31,10.18,4,2
Armenia,Wheat,2001,22263,562,79.31,10.18,4,6
Armenia,Maize,2002,37380,562,88.77,9.41,4,1
Armenia,Potatoes,2002,122814,562,88.77,9.41,4,2
Armenia,Wheat,2002,23877,562,88.77,9.41,4,6
Armenia,Maize,2004,61791,562,204.77,9.55,4,1
Armenia,Potatoes,2004,161509,562,204.77,9.55,4,2
Armenia,Wheat,2004,23416,562,204.77,9.55,4,6
Armenia,Maize,2005,44692,562,220.51,9.58,4,1
Armenia,Potatoes,2005,164459,562,220.51,9.58,4,2
Armenia,Wheat,2005,20252,562,220.51,9.58,4,6
Armenia,Maize,2006,33271,562,227.55,9.89,4,1
Armenia,Potatoes,2006,163418,562,227.55,9.89,4,2
Armenia,Wheat,2006,14627,562,227.55,9.89,4,6
Armenia,Maize,2007,53262,562,241.71,9.44,4,1
Armenia,Potatoes,2007,184719,562,241.71,9.44,4,2
Armenia,Wheat,2007,25837,562,241.71,9.44,4,6
Armenia,Maize,2008,53424,562,218.2,9.51,4,1
Armenia,Potatoes,2008,189096,562,218.2,9.51,4,2
Armenia,Wheat,2008,24322,562,218.2,9.51,4,6
Armenia,Maize,2009,57763,562,198.36,9.67,4,1
Armenia,Potatoes,2009,185496,562,198.36,9.67,4,2
Armenia,Wheat,2009,22374,562,198.36,9.67,4,6
Armenia,Maize,2010,46724,562,278.72,11.31,4,1
Armenia,Potatoes,2010,170146,562,278.72,11.31,4,2
Armenia,Wheat,2010,21192,562,278.72,11.31,4,6
Armenia,Maize,2011,54257,562,278.72,8.93,4,1
Armenia,Potatoes,2011,194426,562,278.72,8.93,4,2
Armenia,Wheat,2011,28800,562,278.72,8.93,4,6
Armenia,Maize,2012,62215,562,278.72,10.2,4,1
Armenia,Potatoes,2012,207151,562,278.72,10.2,4,2
Armenia,Wheat,2012,26010,562,278.72,10.2,4,6
Armenia,Maize,2013,67114,562,278.72,11.08,4,1
Armenia,Potatoes,2013,215290,562,278.72,11.08,4,2
Armenia,Wheat,2013,31273,562,278.72,11.08,4,6
Australia,Maize,1990,41821,534,17866,16.8,5,1
Australia,Maize,1990,41821,534,17866,20.06,5,1
Australia,Maize,1990,41821,534,17866,12.11,5,1
Australia,Maize,1990,41821,534,17866,14.16,5,1
Australia,Maize,1990,41821,534,17866,18.05,5,1
Australia,Maize,1990,41821,534,17866,17.47,5,1
Australia,Potatoes,1990,289832,534,17866,16.8,5,2
Australia,Potatoes,1990,289832,534,17866,20.06,5,2
Australia,Potatoes,1990,289832,534,17866,12.11,5,2
Australia,Potatoes,1990,289832,534,17866,14.16,5,2
Australia,Potatoes,1990,289832,534,17866,18.05,5,2
Australia,Potatoes,1990,289832,534,17866,17.47,5,2
Australia,Sorghum,1990,24883,534,17866,16.8,5,3
Australia,Sorghum,1990,24883,534,17866,20.06,5,3
Australia,Sorghum,1990,24883,534,17866,12.11,5,3
Australia,Sorghum,1990,24883,534,17866,14.16,5,3
Australia,Sorghum,1990,24883,534,17866,18.05,5,3
Australia,Sorghum,1990,24883,534,17866,17.47,5,3
Australia,Soybeans,1990,15718,534,17866,16.8,5,4
Australia,Soybeans,1990,15718,534,17866,20.06,5,4
Australia,Soybeans,1990,15718,534,17866,12.11,5,4
Australia,Soybeans,1990,15718,534,17866,14.16,5,4
Australia,Soybeans,1990,15718,534,17866,18.05,5,4
Australia,Soybeans,1990,15718,534,17866,17.47,5,4
Australia,Sweet potatoes,1990,137140,534,17866,16.8,5,5
Australia,Sweet potatoes,1990,137140,534,17866,20.06,5,5
Australia,Sweet potatoes,1990,137140,534,17866,12.11,5,5
Australia,Sweet potatoes,1990,137140,534,17866,14.16,5,5
Australia,Sweet potatoes,1990,137140,534,17866,18.05,5,5
Australia,Sweet potatoes,1990,137140,534,17866,17.47,5,5
Australia,Wheat,1990,16344,534,17866,16.8,5,6
Australia,Wheat,1990,16344,534,17866,20.06,5,6
Australia,Wheat,1990,16344,534,17866,12.11,5,6
Australia,Wheat,1990,16344,534,17866,14.16,5,6
Australia,Wheat,1990,16344,534,17866,18.05,5,6
Australia,Wheat,1990,16344,534,17866,17.47,5,6
Australia,Maize,1991,39938,534,17866,16.78,5,1
Australia,Maize,1991,39938,534,17866,20.29,5,1
Australia,Maize,1991,39938,534,17866,12.22,5,1
Australia,Maize,1991,39938,534,17866,13.77,5,1
Australia,Maize,1991,39938,534,17866,18.73,5,1
Australia,Maize,1991,39938,534,17866,17.85,5,1
Australia,Potatoes,1991,285359,534,17866,16.78,5,2
Australia,Potatoes,1991,285359,534,17866,20.29,5,2
Australia,Potatoes,1991,285359,534,17866,12.22,5,2
Australia,Potatoes,1991,285359,534,17866,13.77,5,2
Australia,Potatoes,1991,285359,534,17866,18.73,5,2
Australia,Potatoes,1991,285359,534,17866,17.85,5,2
Australia,Sorghum,1991,19865,534,17866,16.78,5,3
Australia,Sorghum,1991,19865,534,17866,20.29,5,3
Australia,Sorghum,1991,19865,534,17866,12.22,5,3
Australia,Sorghum,1991,19865,534,17866,13.77,5,3
Australia,Sorghum,1991,19865,534,17866,18.73,5,3
Australia,Sorghum,1991,19865,534,17866,17.85,5,3
Australia,Soybeans,1991,15551,534,17866,16.78,5,4
Australia,Soybeans,1991,15551,534,17866,20.29,5,4
Australia,Soybeans,1991,15551,534,17866,12.22,5,4
Australia,Soybeans,1991,15551,534,17866,13.77,5,4
Australia,Soybeans,1991,15551,534,17866,18.73,5,4
Australia,Soybeans,1991,15551,534,17866,17.85,5,4
Australia,Sweet potatoes,1991,151142,534,17866,16.78,5,5
Australia,Sweet potatoes,1991,151142,534,17866,20.29,5,5
Australia,Sweet potatoes,1991,151142,534,17866,12.22,5,5
Australia,Sweet potatoes,1991,151142,534,17866,13.77,5,5
Australia,Sweet potatoes,1991,151142,534,17866,18.73,5,5
Australia,Sweet potatoes,1991,151142,534,17866,17.85,5,5
Australia,Wheat,1991,14698,534,17866,16.78,5,6
Australia,Wheat,1991,14698,534,17866,20.29,5,6
Australia,Wheat,1991,14698,534,17866,12.22,5,6
Australia,Wheat,1991,14698,534,17866,13.77,5,6
Australia,Wheat,1991,14698,534,17866,18.73,5,6
Australia,Wheat,1991,14698,534,17866,17.85,5,6
Australia,Maize,1992,51721,534,22234,15.78,5,1
Australia,Maize,1992,51721,534,22234,19.79,5,1
Australia,Maize,1992,51721,534,22234,11.21,5,1
Australia,Maize,1992,51721,534,22234,13.31,5,1
Australia,Maize,1992,51721,534,22234,18.45,5,1
Australia,Maize,1992,51721,534,22234,16.89,5,1
Australia,Potatoes,1992,289220,534,22234,15.78,5,2
Australia,Potatoes,1992,289220,534,22234,19.79,5,2
Australia,Potatoes,1992,289220,534,22234,11.21,5,2
Australia,Potatoes,1992,289220,534,22234,13.31,5,2
Australia,Potatoes,1992,289220,534,22234,18.45,5,2
Australia,Potatoes,1992,289220,534,22234,16.89,5,2
Australia,Sorghum,1992,25431,534,22234,15.78,5,3
Australia,Sorghum,1992,25431,534,22234,19.79,5,3
Australia,Sorghum,1992,25431,534,22234,11.21,5,3
Australia,Sorghum,1992,25431,534,22234,13.31,5,3
Australia,Sorghum,1992,25431,534,22234,18.45,5,3
Australia,Sorghum,1992,25431,534,22234,16.89,5,3
Australia,Soybeans,1992,21141,534,22234,15.78,5,4
Australia,Soybeans,1992,21141,534,22234,19.79,5,4
Australia,Soybeans,1992,21141,534,22234,11.21,5,4
Australia,Soybeans,1992,21141,534,22234,13.31,5,4
Australia,Soybeans,1992,21141,534,22234,18.45,5,4
Australia,Soybeans,1992,21141,534,22234,16.89,5,4
Australia,Sweet potatoes,1992,127548,534,22234,15.78,5,5
Australia,Sweet potatoes,1992,127548,534,22234,19.79,5,5
Australia,Sweet potatoes,1992,127548,534,22234,11.21,5,5
Australia,Sweet potatoes,1992,127548,534,22234,13.31,5,5
Australia,Sweet potatoes,1992,127548,534,22234,18.45,5,5
Australia,Sweet potatoes,1992,127548,534,22234,16.89,5,5
Australia,Wheat,1992,17812,534,22234,15.78,5,6
Australia,Wheat,1992,17812,534,22234,19.79,5,6
Australia,Wheat,1992,17812,534,22234,11.21,5,6
Australia,Wheat,1992,17812,534,22234,13.31,5,6
Australia,Wheat,1992,17812,534,22234,18.45,5,6
Australia,Wheat,1992,17812,534,22234,16.89,5,6
Australia,Maize,1993,44261,534,23899,16.71,5,1
Australia,Maize,1993,44261,534,23899,20.19,5,1
Australia,Maize,1993,44261,534,23899,11.84,5,1
Australia,Maize,1993,44261,534,23899,13.81,5,1
Australia,Maize,1993,44261,534,23899,18.03,5,1
Australia,Maize,1993,44261,534,23899,17.42,5,1
Australia,Potatoes,1993,290981,534,23899,16.71,5,2
Australia,Potatoes,1993,290981,534,23899,20.19,5,2
Australia,Potatoes,1993,290981,534,23899,11.84,5,2
Australia,Potatoes,1993,290981,534,23899,13.81,5,2
Australia,Potatoes,1993,290981,534,23899,18.03,5,2
Australia,Potatoes,1993,290981,534,23899,17.42,5,2
Australia,Sorghum,1993,12834,534,23899,16.71,5,3
Australia,Sorghum,1993,12834,534,23899,20.19,5,3
Australia,Sorghum,1993,12834,534,23899,11.84,5,3
Australia,Sorghum,1993,12834,534,23899,13.81,5,3
Australia,Sorghum,1993,12834,534,23899,18.03,5,3
Australia,Sorghum,1993,12834,534,23899,17.42,5,3
Australia,Soybeans,1993,16168,534,23899,16.71,5,4
Australia,Soybeans,1993,16168,534,23899,20.19,5,4
Australia,Soybeans,1993,16168,534,23899,11.84,5,4
Australia,Soybeans,1993,16168,534,23899,13.81,5,4
Australia,Soybeans,1993,16168,534,23899,18.03,5,4
Australia,Soybeans,1993,16168,534,23899,17.42,5,4
Australia,Sweet potatoes,1993,132702,534,23899,16.71,5,5
Australia,Sweet potatoes,1993,132702,534,23899,20.19,5,5
Australia,Sweet potatoes,1993,132702,534,23899,11.84,5,5
Australia,Sweet potatoes,1993,132702,534,23899,13.81,5,5
Australia,Sweet potatoes,1993,132702,534,23899,18.03,5,5
Australia,Sweet potatoes,1993,132702,534,23899,17.42,5,5
Australia,Wheat,1993,19658,534,23899,16.71,5,6
Australia,Wheat,1993,19658,534,23899,20.19,5,6
Australia,Wheat,1993,19658,534,23899,11.84,5,6
Australia,Wheat,1993,19658,534,23899,13.81,5,6
Australia,Wheat,1993,19658,534,23899,18.03,5,6
Australia,Wheat,1993,19658,534,23899,17.42,5,6
Australia,Maize,1994,46620,534,21057,16.43,5,1
Australia,Maize,1994,46620,534,21057,19.59,5,1
Australia,Maize,1994,46620,534,21057,11.6,5,1
Australia,Maize,1994,46620,534,21057,13.52,5,1
Australia,Maize,1994,46620,534,21057,19.17,5,1
Australia,Maize,1994,46620,534,21057,17.36,5,1
Australia,Potatoes,1994,294270,534,21057,16.43,5,2
Australia,Potatoes,1994,294270,534,21057,19.59,5,2
Australia,Potatoes,1994,294270,534,21057,11.6,5,2
Australia,Potatoes,1994,294270,534,21057,13.52,5,2
Australia,Potatoes,1994,294270,534,21057,19.17,5,2
Australia,Potatoes,1994,294270,534,21057,17.36,5,2
Australia,Sorghum,1994,21697,534,21057,16.43,5,3
Australia,Sorghum,1994,21697,534,21057,19.59,5,3
Australia,Sorghum,1994,21697,534,21057,11.6,5,3
Australia,Sorghum,1994,21697,534,21057,13.52,5,3
Australia,Sorghum,1994,21697,534,21057,19.17,5,3
Australia,Sorghum,1994,21697,534,21057,17.36,5,3
Australia,Soybeans,1994,19999,534,21057,16.43,5,4
Australia,Soybeans,1994,19999,534,21057,19.59,5,4
Australia,Soybeans,1994,19999,534,21057,11.6,5,4
Australia,Soybeans,1994,19999,534,21057,13.52,5,4
Australia,Soybeans,1994,19999,534,21057,19.17,5,4
Australia,Soybeans,1994,19999,534,21057,17.36,5,4
Australia,Sweet potatoes,1994,140961,534,21057,16.43,5,5
Australia,Sweet potatoes,1994,140961,534,21057,19.59,5,5
Australia,Sweet potatoes,1994,140961,534,21057,11.6,5,5
Australia,Sweet potatoes,1994,140961,534,21057,13.52,5,5
Australia,Sweet potatoes,1994,140961,534,21057,19.17,5,5
Australia,Sweet potatoes,1994,140961,534,21057,17.36,5,5
Australia,Wheat,1994,11356,534,21057,16.43,5,6
Australia,Wheat,1994,11356,534,21057,19.59,5,6
Australia,Wheat,1994,11356,534,21057,11.6,5,6
Australia,Wheat,1994,11356,534,21057,13.52,5,6
Australia,Wheat,1994,11356,534,21057,19.17,5,6
Australia,Wheat,1994,11356,534,21057,17.36,5,6
Australia,Maize,1995,48263,534,25598,16.14,5,1
Australia,Maize,1995,48263,534,25598,20.12,5,1
Australia,Maize,1995,48263,534,25598,11.39,5,1
Australia,Maize,1995,48263,534,25598,13.14,5,1
Australia,Maize,1995,48263,534,25598,18.88,5,1
Australia,Maize,1995,48263,534,25598,16.95,5,1
Australia,Potatoes,1995,298183,534,25598,16.14,5,2
Australia,Potatoes,1995,298183,534,25598,20.12,5,2
Australia,Potatoes,1995,298183,534,25598,11.39,5,2
Australia,Potatoes,1995,298183,534,25598,13.14,5,2
Australia,Potatoes,1995,298183,534,25598,18.88,5,2
Australia,Potatoes,1995,298183,534,25598,16.95,5,2
Australia,Sorghum,1995,18555,534,25598,16.14,5,3
Australia,Sorghum,1995,18555,534,25598,20.12,5,3
Australia,Sorghum,1995,18555,534,25598,11.39,5,3
Australia,Sorghum,1995,18555,534,25598,13.14,5,3
Australia,Sorghum,1995,18555,534,25598,18.88,5,3
Australia,Sorghum,1995,18555,534,25598,16.95,5,3
Australia,Soybeans,1995,15318,534,25598,16.14,5,4
Australia,Soybeans,1995,15318,534,25598,20.12,5,4
Australia,Soybeans,1995,15318,534,25598,11.39,5,4
Australia,Soybeans,1995,15318,534,25598,13.14,5,4
Australia,Soybeans,1995,15318,534,25598,18.88,5,4
